NEARS,FARS,A,B,APLUSB,PHI
-0.4361121902193239,-0.3016034078100075,-0.5091767264108428,-0.4502560482199677,-0.4477363160411673,0.0017844771044720979
-0.359659069554891,-0.15300595176781784,-0.624783686887717,-0.6801188550270562,-0.6891453107785456,-0.016409596810937593
-0.39830305022380913,-0.07171285326753558,-0.6562332668519448,-0.7736216153132917,-0.7842580640859853,-0.023948800592185432
-0.37029296638140524,-0.05833634147296956,-0.4637872372002355,-0.5483024022727594,-0.5508550905668792,-0.022824085998396724
-0.3650358218242553,-0.11637574472727275,-0.2863933847830441,-0.28973270377834864,-0.28333760566860666,-0.02323472616399559
-0.4434466913942353,-0.2259835530352988,-0.29234468866057045,-0.23456112829467304,-0.22641056502609863,-0.014835550239646122
-0.3425357745187555,-0.22599003568069637,-0.2545014644183786,-0.20594346009798464,-0.20591698874460015,0.011969148582062045
0.08284509554589897,-0.09977186771656771,0.0326457980793136,0.017339316792139986,0.006509056051761802,0.03462640592789012
0.4849153460100383,0.05153192970609269,0.3363364771832093,0.2520410907023024,0.2372754569987237,0.02636060670393344
0.5007463675582815,0.20179719153865613,0.3876434685417617,0.28723315489859075,0.2775911019151048,0.0017573883581674563
0.2847432866748982,0.29830902925695313,0.3306512240266076,0.29763387404778696,0.29598890721274146,-0.003553110652264813
0.2069654971825926,0.3155492119684176,0.41057495162469065,0.4852619592599567,0.4897413439621335,0.012380834609052215
0.3215178598030959,0.24352160583336147,0.5207795471884267,0.6338092087456798,0.6389160966590537,0.020339611111443466
0.44442954863207773,0.22993573998200906,0.43893084601826315,0.45875332755504045,0.4580335661194968,0.009064883555341945
0.47705035153201036,0.31801698162867054,0.24318319472824435,0.1329774482245431,0.1265876292267585,-0.002032942933755595
0.38987594165397543,0.33226591592122984,0.1227048908392097,-0.011500390859802001,-0.01715992167669904,0.003614071560841616
0.15308242124628074,0.21194207341659219,0.0836722020802148,0.06130296486551374,0.0642608375419981,0.0190177239126219
-0.10480985009670817,0.16789909045506718,0.08891279348027088,0.20371276484009682,0.21644258149678067,0.02615986746595584
-0.1430041518504948,0.2954782432247339,0.20042365654269695,0.34727140970422865,0.35986469863908277,0.014747763144001965
0.01269015867309477,0.3634703322305701,0.3323490542107582,0.37883073223007874,0.37711226491124455,-0.008773989634310942
0.03329473135398703,0.2231524440290355,0.18868699598709884,0.10662726551757444,0.09100345612818035,-0.024791306812213063
-0.2261392223169386,0.12339076387377276,-0.28559558469510926,-0.36715108796747237,-0.37248349480023074,-0.021762876764709
-0.5327941190186031,0.27529949976244666,-0.7240458532461054,-0.6388622395368967,-0.6070680999211705,-0.01564974686828115
-0.6571969666128152,0.3483113360933786,-0.7916111787871485,-0.5279678868023996,-0.46475791176943093,-0.029356269021509868
-0.5293887476478617,0.03897164537430749,-0.4781425823717604,-0.23310354598519717,-0.18345543910682205,-0.048919316351261156
0.012988718169393869,-0.18900789772358972,0.16642244955497926,0.1773190193683264,0.1667996123343514,-0.03248637767140916
0.37427960066747595,-0.22693479380735995,0.3785664179389547,0.08040484503242647,0.03537080999746392,0.021268491346658452
0.6454545418141096,-0.11754303279340537,0.4847450002306659,0.16794744349719626,0.11799195107525981,0.054539393834479734
0.5559348790282719,-0.12457350050552558,0.31856339032956793,0.18386026884195455,0.16044493102899565,0.029590367864691883
0.018455552236089908,-0.08548343613919238,-0.10870352070208818,-0.027053332982001483,-0.01627166055791623,-0.01567017702845874
-0.4401193503093181,0.13295868299327065,-0.3563296399168235,-0.18174090943111526,-0.15494797677016925,-0.02681994260270066
-0.2709535350887409,0.2327583439821979,-0.10722266126032386,-0.030761871103853616,-0.01789534217900877,-0.005691172353181434
0.24237119283748776,0.07428888438248576,0.2739927885089374,0.17969293398471825,0.1709642927698684,0.010915819387467766
0.32587900278100335,-0.162196000689852,0.17616986429044204,0.036510083857441644,0.03060352067763557,0.005645095364980153
-0.17741228859831862,-0.3483060460614554,-0.35739260970051195,-0.35197178105048055,-0.3326701641546901,-0.015596823528554635
-0.6463471375598153,-0.47665315166997735,-0.7160777559266512,-0.548884479080559,-0.5198182451325831,-0.0393589290000374
-0.5869320013871373,-0.36543325732991944,-0.5073964229762886,-0.320327468905547,-0.3091451616888798,-0.043797337588743955
-0.1513369507773116,0.12943591537454446,0.06689613878690222,0.16080919287895404,0.15344353809381464,-0.012855813944286715
0.23934960365757196,0.671787690708445,0.5429792615791754,0.5384259900811388,0.5286203534495879,0.034282284761253966
0.34531252179266714,0.7085922648337499,0.5846813396846281,0.5086559198995994,0.4968648860137448,0.05287145590186286
0.14292687402121226,0.20217198596773026,0.19197809815606173,0.11500815257975557,0.10020096456735904,0.023326903951669618
-0.25637104727976806,-0.3909545065190644,-0.3547808221099531,-0.3097463947902161,-0.3076984422940691,-0.02383480864361041
-0.5715816272361597,-0.5700423164639339,-0.6876029531704986,-0.49142447680520307,-0.4570911312624234,-0.04124649862989836
-0.4620098118395871,-0.2423283287779503,-0.5490507380530913,-0.3659533465015241,-0.32193900080368837,-0.013728753898057895
0.06357737045860737,0.39159898635238066,0.0040864055853941225,-0.0033816683093857007,0.01581911041463833,0.030196917641573947
0.4591589947148595,0.859476453656502,0.5114541665949424,0.3821401722288746,0.38017459045519925,0.05112593811924262
0.2384632100603672,0.7027599542013426,0.488484658391785,0.468566588666348,0.47926224238594206,0.03852095795234013
-0.27505379316552075,0.11304799537340154,0.033138684669671944,0.16590241791800744,0.1930636587904503,0.016142054366407085
-0.30830658229907526,-0.24239565754779993,-0.1979812801470897,-0.09396904325432316,-0.08708088647200167,0.011210742498582142
0.22385408417303948,-0.03516916551324455,0.08690794973353613,0.037270279437440525,0.002029555682787382,0.025812246754080972
0.6063825762596993,0.36107211958513546,0.46027889875823325,0.3823664302904752,0.34098477429837865,0.04123279198140136
0.4513382776618061,0.4945163318269177,0.49527012316082447,0.5547524231771669,0.5567349808655754,0.04195440015784711
0.1447405638162619,0.32956018772994383,0.29778663951763673,0.4442870331256245,0.4841832351221659,0.025984779765979255
-0.026639812202743245,-0.018290233282609744,0.021389990024543178,0.059835912400011994,0.0842594954550218,-0.0040339966487327565
-0.32149500172935924,-0.5718836460040998,-0.42761143132878215,-0.5324487425546899,-0.5468545499246775,-0.04358836935604928
-0.7788197747656659,-1.127015929728622,-0.9301116016770957,-1.019860691989112,-1.0384565164570825,-0.0739938064294416
-0.822808168871421,-1.066433655047164,-0.9578106104197225,-0.9340209796322513,-0.921868247068328,-0.06578650078079322
-0.11781462738798297,-0.13066487277794536,-0.27014793879494425,-0.2311586919863536,-0.20519845745916612,-0.015049669590437057
0.7465737802458868,0.8723515174909527,0.6117507683786643,0.5641213086415446,0.5667199186261305,0.03446036401004104
0.906215332951601,0.8555963575858294,0.8944950461484337,0.8061949339475413,0.7811856637603705,0.03336720101150384
0.27786189198091876,-0.0887313963156234,0.37317486880949935,0.3340121203806621,0.30831616698420156,-0.011640254857632636
-0.40413069450139355,-0.7743602626568247,-0.394860431595122,-0.40641373911631984,-0.4161780780869648,-0.047255102156711554
-0.525524240039732,-0.5564196968862802,-0.7125172708212512,-0.7617159920227318,-0.760162113393366,-0.044415418632826664
-0.2463624020772417,-0.04411979219035571,-0.45888327560712333,-0.5198018263136804,-0.5126032895045468,-0.024956287333469176
-0.07887430528354909,0.1021169146598759,-0.0184449049695542,0.02510842749750463,0.04203242502191632,-0.013242513261391949
-0.12022093860677109,0.1144534769990424,0.30046870866964637,0.50752991865532,0.5332959602873919,-0.002917019014338804
-0.11130095724586941,0.3438372089849937,0.44227287387312697,0.7290868486866472,0.7523157095758902,0.013386716945358078
-0.028794536687967928,0.4642914207766175,0.31256706380843063,0.5186726734267112,0.5325079120802754,0.021139731465514594
-0.04456604917376683,0.1762688918654397,-0.09738151861363825,-0.044999132232365235,-0.03067859807744527,0.012765378663407436
-0.060943203822847625,-0.10127844203119717,-0.4250571827096947,-0.4716699919753109,-0.44803750903099426,0.007659514767070192
0.09993226822988828,0.07167185899264597,-0.31222588525604245,-0.3869399948609819,-0.36638486538169296,0.021280077293768282
0.2334273475727665,0.40659137193262523,0.050265907116519425,-0.04989112871581151,-0.05509230636868651,0.03865539841437414
0.037440821787903096,0.033966673904968624,0.13630673318283784,0.05932890337030955,0.06943901165530272,0.03800760879864615
-0.13367643013715544,-0.05879982398607602,0.017806406513103158,-0.013643962013756682,0.0038453280449367738,0.02078826470207519
-0.23721691734436084,-0.1500076813510637,-0.14978924105700211,-0.09848971196034091,-0.058353581068883234,0.0019431166989289268
-0.05369403318283824,-0.03674560046147769,0.010324829151873965,-0.051002952301192415,0.013653047825053855,-0.010923327502882812
-0.04048625141218502,0.12001019969487144,-0.046008016723529076,-0.1613098810810641,-0.11168859637212371,-0.01445574249619615
-0.12356975925634478,0.12354021459058996,-0.20340541263435571,-0.2544749530824896,-0.20066679829866843,-0.005511270184133954
0.024931743520782125,0.035770396074921246,-0.09752125721788704,-0.202075945788697,-0.14686636020931018,0.006245662525843339
0.24388346342252332,0.052969465145538526,0.08324135628138864,-0.12762011868760867,-0.06909540294705682,0.0018695025355746136
0.2063377109821639,0.16792331300849062,-0.01475764498188018,-0.18748206746058604,-0.10497036741360784,-0.019379787372615215
0.06340799887062253,0.15931094724490952,-0.2044945479880158,-0.32987648932415026,-0.2261779386051255,-0.036618628795536054
0.08778520768524972,-0.036093296607321,-0.1627194490082694,-0.4451157084405171,-0.37259470774676334,-0.03857790282626253
0.10246344806809687,-0.2647492891957036,0.024074453066895336,-0.4419018013759492,-0.4364547178308258,-0.03446989129092903
-0.16626280106731217,-0.42434335191814376,0.06822073996066179,-0.2786304623598098,-0.3240062826250036,-0.028141946203908648
-0.47513370580441844,-0.48887352322613153,-0.05001580247262288,-0.011927025715018918,-0.061808621166908495,-0.009292005175634756
-0.36696555278264886,-0.34557054657176545,-0.12224467062758272,0.1937918349705903,0.16749449727199603,0.020131644208384633
0.11115617717846149,0.04866488320544543,-0.006515205845611272,0.2712865514230888,0.2552563705388592,0.0369872787246378
0.4759107162054554,0.44006907152914826,0.26993603985164066,0.37362773329167326,0.34109808765910893,0.027100404182885802
0.48374985353436495,0.552533322130037,0.5426218992136425,0.6025680071439977,0.5588579298432983,0.005171684173104828
0.32371365819931885,0.46629652479954625,0.5894668939289078,0.7485554683064842,0.7226397737312867,-0.006203542763399653
0.1749759942012399,0.4020294228982592,0.3005611376236282,0.5243490784649162,0.5199880495658056,-0.004023195909427473
-0.02780174962353501,0.3080610809567924,-0.17854575768349626,-0.023395661882221648,-0.033700843550886636,-0.002382115109287747
-0.30648663689712663,0.0005027522643539071,-0.5101546310457167,-0.49207411261371126,-0.5291118489159791,-0.009986720396595886
-0.4658259092918116,-0.43069434959889275,-0.4698637024636574,-0.5331654059219084,-0.5953963579929625,-0.01992154126564446
-0.3732190403698601,-0.6504969241293036,-0.23541388081813672,-0.2547317794540959,-0.32299972185740267,-0.022266159640193947
-0.1359455225547442,-0.4737338950457508,-0.17272106549655075,-0.0721886970073937,-0.11234637499377632,-0.016697083892656374
0.1355356555179161,-0.09406924561558665,-0.2488756477649415,-0.07886381372617589,-0.06996956374882292,-0.006452809506239788
0.43100831141287943,0.11328088284442867,-0.06626012427803651,0.057888649106122396,0.0783250215165908,0.00875073384216426
0.6032677819524928,0.04717438622936119,0.35813329073932265,0.39510257911101604,0.3656644310958876,0.02518549612701579
0.4174039144325676,0.013949731422730169,0.46155014044040615,0.4494629634901697,0.3837952642990347,0.032580463890969295
-0.05215261020418189,0.19455707254624918,0.057533689299728144,0.002565224007651645,-0.03498658963415,0.02548510211165212
-0.47624021329603355,0.2371675316856006,-0.34070604573487867,-0.36913495022334947,-0.38867258377736036,0.0070126615724892104
-0.7314783077046851,-0.111037649690307,-0.4307243217426435,-0.18185444029830755,-0.18187125268812154,-0.01342028635973272
-0.7958162792026953,-0.28899995909466175,-0.44555864239999143,-0.21215019504249172,-0.17093089034849998,-0.013861473515560552
-0.26245790561759835,0.17811264293289686,0.11013614187880356,0.12148110860261543,0.12026405722066187,0.02657681287533257
0.7308200058163378,0.8682312928840272,1.1327664758818228,1.1983915366891154,1.1846988471589952,0.08518184743010085
1.1410457724070218,0.8903709755659136,1.3848871202110964,1.3321298452456811,1.3547626244664148,0.0984781285681056
0.5360783930203252,0.11636424343847762,0.5750177858568971,0.41751802658894765,0.45049564231021266,0.0410187592614987
-0.27028655007557645,-0.6171176975281346,-0.4835057303588131,-0.6082521125227565,-0.5811439253334397,-0.031685753839356255
-0.4255444973576482,-0.7361738396053541,-0.9251173031869008,-1.0020932739525539,-0.9654829157218403,-0.05685174731613674
-0.187705032774494,-0.5604038363410853,-0.8875880168858332,-1.0543061826188471,-1.0219595482354247,-0.04556786865490687
-0.2098113279606962,-0.5583950305688066,-0.8584126393109885,-1.103956006533123,-1.100894770341275,-0.044166216892744414
-0.35165382968017395,-0.5696668886194031,-0.7106533390019194,-0.9389398320976267,-0.9593589068538532,-0.04886040971652058
-0.03789827073955747,-0.12089271630321369,-0.03997120536621104,-0.20991179777830452,-0.2202270935570521,-0.020011663371282996
0.6171701606514154,0.7041537780031653,0.8928631841718698,0.7330526862094173,0.7408357895115015,0.03700082772251904
0.9228374443072572,1.1921792882559006,1.3844478512778833,1.1945197787556636,1.1847742493047735,0.06936085450139379
0.6374505243973246,0.8859770299077458,1.1927667225066363,0.9788532444122092,0.9236997124479779,0.05312317352193326
0.13391289709822243,0.17581324975351936,0.6362377319725803,0.4423514446503961,0.37190982708345327,0.017742398683043142
-0.30485923338616117,-0.26825955801993384,0.01451819258533725,-0.09495738235123986,-0.12305863018137957,-0.008519439673550417
-0.6769578589018511,-0.35418571054817893,-0.5476556187803815,-0.5689731525987439,-0.5501660350148051,-0.030408297537412983
-0.8542031748259281,-0.4343470524110267,-0.8531481312154876,-0.8891866017425752,-0.8840645017600619,-0.05370548005160504
-0.6145763635566016,-0.5534030333104485,-0.7341225984806182,-0.8634118414078022,-0.9134552796706844,-0.06126921901187617
-0.07624651511317407,-0.40415811118433353,-0.3646726935294361,-0.49648895617956257,-0.5717222934189418,-0.041203206967237414
0.3748674144428146,0.03579866107486783,-0.09443618070890296,-0.042038943586208175,-0.09793596367849472,-0.013363072565834444
0.5601977026553687,0.37208860915550723,-0.0028375729042618624,0.3194644233487162,0.2831379860393604,-0.0033812454814912776
0.5440608262987375,0.3340404083100504,0.058297703107211586,0.5371421840837495,0.5045162761400422,-0.007029253737276083
0.33202693217235746,0.04974785686953083,0.07829767067569406,0.4714170344078853,0.4431972229324139,-0.006095762534190656
-0.058590603889553866,-0.2101253182724721,-0.045442059832894274,0.09482259309884603,0.06427787781827124,-0.002649950778346749
-0.36419702795654973,-0.2540498734317424,-0.14902293802469752,-0.1835312103216088,-0.23595634318274689,-0.006949516117831257
-0.3224782541956442,-0.024962607568308485,0.04731951200172494,0.058367127979001274,-0.0029890240833421065,-0.009781616354116859
-0.04504413019139563,0.3708781833464283,0.4218238957633257,0.5532760376098378,0.5074704467501258,-0.0002541131172104132
